log10.xvals,log10.ccdf,
5615,2.7493497606,-Inf
5616,2.7494270991,-Inf
5617,2.7495044239,-Inf
5618,2.7495817349,-Inf
5619,2.7496590321,-Inf
5620,2.7497363156,-Inf
5621,2.7498135853,-Inf
5622,2.7498908413,-Inf
5623,2.7499680835,-Inf
5624,2.750045312,-Inf
5625,2.7501225268,-Inf
5626,2.7501997278,-Inf
5627,2.7502769152,-Inf
5628,2.7503540888,-Inf
5629,2.7504312487,-Inf
5630,2.7505083949,-Inf
5631,2.7505855273,-Inf
5632,2.7506626461,-Inf
5633,2.7507397512,-Inf
5634,2.7508168426,-Inf
5635,2.7508939204,-Inf
5636,2.7509709844,-Inf
5637,2.7510480348,-Inf
5638,2.7511250715,-Inf
5639,2.7512020946,-Inf
5640,2.751279104,-Inf
5641,2.7513560997,-Inf
5642,2.7514330818,-Inf
5643,2.7515100503,-Inf
5644,2.7515870051,-Inf
5645,2.7516639463,-Inf
5646,2.7517408738,-Inf
5647,2.7518177877,-Inf
5648,2.751894688,-Inf
5649,2.7519715747,-Inf
5650,2.7520484478,-Inf
5651,2.7521253073,-Inf
5652,2.7522021532,-Inf
5653,2.7522789855,-Inf
5654,2.7523558042,-Inf
5655,2.7524326093,-Inf
5656,2.7525094008,-Inf
5657,2.7525861787,-Inf
5658,2.7526629431,-Inf
5659,2.7527396939,-Inf
5660,2.7528164312,-Inf
5661,2.7528931549,-Inf
5662,2.752969865,-Inf
5663,2.7530465616,-Inf
5664,2.7531232447,-Inf
5665,2.7531999142,-Inf
5666,2.7532765702,-Inf
5667,2.7533532126,-Inf
5668,2.7534298416,-Inf
5669,2.753506457,-Inf
5670,2.7535830589,-Inf
5671,2.7536596473,-Inf
5672,2.7537362222,-Inf
5673,2.7538127836,-Inf
5674,2.7538893315,-Inf
5675,2.7539658659,-Inf
5676,2.7540423868,-Inf
5677,2.7541188942,-Inf
5678,2.7541953882,-Inf
5679,2.7542718687,-Inf
5680,2.7543483357,-Inf
5681,2.7544247893,-Inf
5682,2.7545012294,-Inf
5683,2.754577656,-Inf
5684,2.7546540693,-Inf
5685,2.754730469,-Inf
5686,2.7548068554,-Inf
5687,2.7548832283,-Inf
5688,2.7549595877,-Inf
5689,2.7550359338,-Inf
5690,2.7551122664,-Inf
5691,2.7551885856,-Inf
5692,2.7552648914,-Inf
5693,2.7553411838,-Inf
5694,2.7554174628,-Inf
5695,2.7554937284,-Inf
5696,2.7555699806,-Inf
5697,2.7556462195,-Inf
5698,2.7557224449,-Inf
5699,2.755798657,-Inf
5700,2.7558748557,-Inf
5701,2.755951041,-Inf
5702,2.756027213,-Inf
5703,2.7561033716,-Inf
5704,2.7561795168,-Inf
5705,2.7562556488,-Inf
5706,2.7563317673,-Inf
5707,2.7564078725,-Inf
5708,2.7564839644,-Inf
5709,2.756560043,-Inf
5710,2.7566361082,-Inf
5711,2.7567121602,-Inf
5712,2.7567881988,-Inf
5713,2.7568642241,-Inf
5714,2.756940236,-Inf
5715,2.7570162347,-Inf
5716,2.7570922201,-Inf
5717,2.7571681922,-Inf
5718,2.757244151,-Inf
5719,2.7573200965,-Inf
5720,2.7573960288,-Inf
5721,2.7574719478,-Inf
5722,2.7575478535,-Inf
5723,2.7576237459,-Inf
5724,2.7576996251,-Inf
5725,2.757775491,-Inf
5726,2.7578513437,-Inf
5727,2.7579271831,-Inf
5728,2.7580030093,-Inf
5729,2.7580788222,-Inf
5730,2.758154622,-Inf
5731,2.7582304085,-Inf
5732,2.7583061817,-Inf
5733,2.7583819418,-Inf
5734,2.7584576886,-Inf
5735,2.7585334222,-Inf
5736,2.7586091427,-Inf
5737,2.7586848499,-Inf
5738,2.7587605439,-Inf
5739,2.7588362247,-Inf
5740,2.7589118924,-Inf
5741,2.7589875469,-Inf
5742,2.7590631882,-Inf
5743,2.7591388163,-Inf
5744,2.7592144312,-Inf
5745,2.759290033,-Inf
5746,2.7593656217,-Inf
5747,2.7594411971,-Inf
5748,2.7595167595,-Inf
5749,2.7595923086,-Inf
5750,2.7596678447,-Inf
5751,2.7597433676,-Inf
5752,2.7598188774,-Inf
5753,2.759894374,-Inf
5754,2.7599698576,-Inf
5755,2.760045328,-Inf
5756,2.7601207853,-Inf
5757,2.7601962295,-Inf
5758,2.7602716605,-Inf
5759,2.7603470785,-Inf
5760,2.7604224834,-Inf
5761,2.7604978752,-Inf
5762,2.7605732539,-Inf
5763,2.7606486196,-Inf
5764,2.7607239721,-Inf
5765,2.7607993116,-Inf
5766,2.7608746381,-Inf
5767,2.7609499514,-Inf
5768,2.7610252517,-Inf
5769,2.761100539,-Inf
5770,2.7611758132,-Inf
5771,2.7612510743,-Inf
5772,2.7613263224,-Inf
5773,2.7614015575,-Inf
5774,2.7614767795,-Inf
5775,2.7615519886,-Inf
5776,2.7616271846,-Inf
5777,2.7617023675,-Inf
5778,2.7617775375,-Inf
5779,2.7618526945,-Inf
5780,2.7619278384,-Inf
5781,2.7620029694,-Inf
5782,2.7620780873,-Inf
5783,2.7621531923,-Inf
5784,2.7622282843,-Inf
5785,2.7623033633,-Inf
5786,2.7623784293,-Inf
5787,2.7624534824,-Inf
5788,2.7625285224,-Inf
5789,2.7626035496,-Inf
5790,2.7626785637,-Inf
5791,2.7627535649,-Inf
5792,2.7628285532,-Inf
5793,2.7629035285,-Inf
5794,2.7629784909,-Inf
5795,2.7630534403,-Inf
5796,2.7631283768,-Inf
5797,2.7632033004,-Inf
5798,2.763278211,-Inf
5799,2.7633531087,-Inf
5800,2.7634279936,-Inf
5801,2.7635028655,-Inf
5802,2.7635777245,-Inf
5803,2.7636525706,-Inf
5804,2.7637274038,-Inf
5805,2.7638022241,-Inf
5806,2.7638770315,-Inf
5807,2.763951826,-Inf
5808,2.7640266077,-Inf
5809,2.7641013765,-Inf
5810,2.7641761324,-Inf
5811,2.7642508754,-Inf
5812,2.7643256056,-Inf
5813,2.764400323,-Inf
5814,2.7644750274,-Inf
5815,2.7645497191,-Inf
5816,2.7646243979,-Inf
5817,2.7646990638,-Inf
5818,2.7647737169,-Inf
5819,2.7648483572,-Inf
5820,2.7649229846,-Inf
5821,2.7649975993,-Inf
5822,2.7650722011,-Inf
5823,2.7651467901,-Inf
5824,2.7652213663,-Inf
5825,2.7652959297,-Inf
5826,2.7653704803,-Inf
5827,2.7654450181,-Inf
5828,2.7655195431,-Inf
5829,2.7655940553,-Inf
5830,2.7656685548,-Inf
5831,2.7657430414,-Inf
5832,2.7658175153,-Inf
5833,2.7658919764,-Inf
5834,2.7659664248,-Inf
5835,2.7660408604,-Inf
5836,2.7661152832,-Inf
5837,2.7661896933,-Inf
5838,2.7662640907,-Inf
5839,2.7663384753,-Inf
5840,2.7664128471,-Inf
5841,2.7664872062,-Inf
5842,2.7665615526,-Inf
5843,2.7666358863,-Inf
5844,2.7667102073,-Inf
5845,2.7667845155,-Inf
5846,2.766858811,-Inf
5847,2.7669330938,-Inf
5848,2.7670073639,-Inf
5849,2.7670816214,-Inf
5850,2.7671558661,-Inf
5851,2.7672300981,-Inf
5852,2.7673043175,-Inf
5853,2.7673785241,-Inf
5854,2.7674527181,-Inf
5855,2.7675268994,-Inf
5856,2.7676010681,-Inf
5857,2.767675224,-Inf
5858,2.7677493673,-Inf
5859,2.767823498,-Inf
5860,2.767897616,-Inf
5861,2.7679717214,-Inf
5862,2.7680458141,-Inf
5863,2.7681198942,-Inf
5864,2.7681939616,-Inf
5865,2.7682680165,-Inf
5866,2.7683420586,-Inf
5867,2.7684160882,-Inf
5868,2.7684901052,-Inf
5869,2.7685641095,-Inf
5870,2.7686381012,-Inf
5871,2.7687120804,-Inf
5872,2.7687860469,-Inf
5873,2.7688600008,-Inf
5874,2.7689339422,-Inf
5875,2.7690078709,-Inf
5876,2.7690817871,-Inf
5877,2.7691556907,-Inf
5878,2.7692295817,-Inf
5879,2.7693034602,-Inf
5880,2.7693773261,-Inf
5881,2.7694511794,-Inf
5882,2.7695250202,-Inf
5883,2.7695988484,-Inf
5884,2.7696726641,-Inf
5885,2.7697464672,-Inf
5886,2.7698202578,-Inf
5887,2.7698940358,-Inf
5888,2.7699678013,-Inf
5889,2.7700415543,-Inf
5890,2.7701152948,-Inf
5891,2.7701890227,-Inf
5892,2.7702627382,-Inf
5893,2.7703364411,-Inf
5894,2.7704101315,-Inf
5895,2.7704838094,-Inf
5896,2.7705574749,-Inf
5897,2.7706311278,-Inf
5898,2.7707047682,-Inf
5899,2.7707783962,-Inf
5900,2.7708520116,-Inf
5901,2.7709256146,-Inf
5902,2.7709992052,-Inf
5903,2.7710727832,-Inf
5904,2.7711463488,-Inf
5905,2.7712199019,-Inf
5906,2.7712934426,-Inf
5907,2.7713669709,-Inf
5908,2.7714404866,-Inf
5909,2.77151399,-Inf
5910,2.7715874809,-Inf
5911,2.7716609593,-Inf
5912,2.7717344254,-Inf
5913,2.771807879,-Inf
5914,2.7718813202,-Inf
5915,2.771954749,-Inf
5916,2.7720281653,-Inf
5917,2.7721015693,-Inf
5918,2.7721749608,-Inf
5919,2.77224834,-Inf
5920,2.7723217067,-Inf
5921,2.7723950611,-Inf
5922,2.7724684031,-Inf
5923,2.7725417326,-Inf
5924,2.7726150498,-Inf
5925,2.7726883547,-Inf
5926,2.7727616471,-Inf
5927,2.7728349272,-Inf
5928,2.772908195,-Inf
5929,2.7729814503,-Inf
5930,2.7730546934,-Inf
5931,2.773127924,-Inf
5932,2.7732011424,-Inf
5933,2.7732743483,-Inf
5934,2.773347542,-Inf
5935,2.7734207233,-Inf
5936,2.7734938923,-Inf
5937,2.7735670489,-Inf
5938,2.7736401933,-Inf
5939,2.7737133253,-Inf
5940,2.773786445,-Inf
5941,2.7738595524,-Inf
5942,2.7739326475,-Inf
5943,2.7740057303,-Inf
5944,2.7740788008,-Inf
5945,2.774151859,-Inf
5946,2.7742249049,-Inf
5947,2.7742979385,-Inf
5948,2.7743709598,-Inf
5949,2.7744439689,-Inf
5950,2.7745169657,-Inf
5951,2.7745899503,-Inf
5952,2.7746629225,-Inf
5953,2.7747358826,-Inf
5954,2.7748088303,-Inf
5955,2.7748817658,-Inf
5956,2.7749546891,-Inf
5957,2.7750276001,-Inf
5958,2.7751004989,-Inf
5959,2.7751733854,-Inf
5960,2.7752462597,-Inf
5961,2.7753191218,-Inf
5962,2.7753919717,-Inf
5963,2.7754648093,-Inf
5964,2.7755376348,-Inf
5965,2.775610448,-Inf
5966,2.775683249,-Inf
5967,2.7757560378,-Inf
5968,2.7758288145,-Inf
5969,2.7759015789,-Inf
5970,2.7759743311,-Inf
5971,2.7760470712,-Inf
5972,2.7761197991,-Inf
5973,2.7761925147,-Inf
5974,2.7762652183,-Inf
5975,2.7763379096,-Inf
5976,2.7764105888,-Inf
5977,2.7764832558,-Inf
5978,2.7765559107,-Inf
5979,2.7766285534,-Inf
5980,2.776701184,-Inf
5981,2.7767738024,-Inf
5982,2.7768464087,-Inf
5983,2.7769190028,-Inf
5984,2.7769915849,-Inf
5985,2.7770641547,-Inf
5986,2.7771367125,-Inf
5987,2.7772092581,-Inf
5988,2.7772817917,-Inf
5989,2.7773543131,-Inf
5990,2.7774268224,-Inf
5991,2.7774993196,-Inf
5992,2.7775718047,-Inf
5993,2.7776442777,-Inf
5994,2.7777167386,-Inf
5995,2.7777891874,-Inf
5996,2.7778616242,-Inf
5997,2.7779340488,-Inf
5998,2.7780064614,-Inf
5999,2.7780788619,-Inf
6000,2.7781512504,-Inf
6001,2.7782236268,-Inf
6002,2.7782959911,-Inf
6003,2.7783683434,-Inf
6004,2.7784406836,-Inf
6005,2.7785130117,-Inf
6006,2.7785853279,-Inf
6007,2.7786576319,-Inf
6008,2.778729924,-Inf
6009,2.778802204,-Inf
6010,2.778874472,-Inf
6011,2.778946728,-Inf
6012,2.7790189719,-Inf
6013,2.7790912038,-Inf
6014,2.7791634238,-Inf
6015,2.7792356317,-Inf
6016,2.7793078276,-Inf
6017,2.7793800115,-Inf
6018,2.7794521834,-Inf
6019,2.7795243433,-Inf
6020,2.7795964913,-Inf
6021,2.7796686272,-Inf
6022,2.7797407512,-Inf
6023,2.7798128632,-Inf
6024,2.7798849632,-Inf
6025,2.7799570512,-Inf
6026,2.7800291273,-Inf
6027,2.7801011915,-Inf
6028,2.7801732436,-Inf
6029,2.7802452839,-Inf
6030,2.7803173121,-Inf
6031,2.7803893285,-Inf
6032,2.7804613329,-Inf
6033,2.7805333253,-Inf
6034,2.7806053058,-Inf
6035,2.7806772744,-Inf
6036,2.7807492311,-Inf
6037,2.7808211759,-Inf
6038,2.7808931087,-Inf
6039,2.7809650296,-Inf
6040,2.7810369386,-Inf
6041,2.7811088357,-Inf
6042,2.7811807209,-Inf
6043,2.7812525942,-Inf
6044,2.7813244557,-Inf
6045,2.7813963052,-Inf
6046,2.7814681428,-Inf
6047,2.7815399686,-Inf
6048,2.7816117825,-Inf
6049,2.7816835845,-Inf
6050,2.7817553747,-Inf
6051,2.7818271529,-Inf
6052,2.7818989194,-Inf
6053,2.7819706739,-Inf
6054,2.7820424166,-Inf
6055,2.7821141475,-Inf
6056,2.7821858665,-Inf
6057,2.7822575737,-Inf
6058,2.782329269,-Inf
6059,2.7824009525,-Inf
6060,2.7824726242,-Inf
6061,2.782544284,-Inf
6062,2.782615932,-Inf
6063,2.7826875682,-Inf
6064,2.7827591926,-Inf
6065,2.7828308052,-Inf
6066,2.782902406,-Inf
6067,2.7829739949,-Inf
6068,2.7830455721,-Inf
6069,2.7831171375,-Inf
6070,2.7831886911,-Inf
6071,2.7832602329,-Inf
6072,2.7833317629,-Inf
6073,2.7834032811,-Inf
6074,2.7834747876,-Inf
6075,2.7835462823,-Inf
6076,2.7836177652,-Inf
6077,2.7836892363,-Inf
6078,2.7837606957,-Inf
6079,2.7838321434,-Inf
6080,2.7839035793,-Inf
6081,2.7839750034,-Inf
6082,2.7840464158,-Inf
6083,2.7841178165,-Inf
6084,2.7841892054,-Inf
6085,2.7842605826,-Inf
6086,2.784331948,-Inf
6087,2.7844033018,-Inf
6088,2.7844746438,-Inf
6089,2.7845459741,-Inf
6090,2.7846172926,-Inf
6091,2.7846885995,-Inf
6092,2.7847598947,-Inf
6093,2.7848311781,-Inf
6094,2.7849024499,-Inf
6095,2.78497371,-Inf
6096,2.7850449583,-Inf
6097,2.785116195,-Inf
6098,2.78518742,-Inf
6099,2.7852586334,-Inf
6100,2.785329835,-Inf
6101,2.785401025,-Inf
6102,2.7854722033,-Inf
6103,2.78554337,-Inf
6104,2.7856145249,-Inf
6105,2.7856856683,-Inf
6106,2.7857568,-Inf
6107,2.78582792,-Inf
6108,2.7858990284,-Inf
6109,2.7859701251,-Inf
6110,2.7860412102,-Inf
6111,2.7861122837,-Inf
6112,2.7861833456,-Inf
6113,2.7862543958,-Inf
6114,2.7863254344,-Inf
6115,2.7863964614,-Inf
6116,2.7864674767,-Inf
6117,2.7865384805,-Inf
6118,2.7866094726,-Inf
6119,2.7866804532,-Inf
6120,2.7867514221,-Inf
6121,2.7868223795,-Inf
6122,2.7868933253,-Inf
6123,2.7869642594,-Inf
6124,2.787035182,-Inf
6125,2.787106093,-Inf
6126,2.7871769925,-Inf
6127,2.7872478803,-Inf
6128,2.7873187566,-Inf
6129,2.7873896214,-Inf
6130,2.7874604745,-Inf
6131,2.7875313161,-Inf
6132,2.7876021462,-Inf
6133,2.7876729647,-Inf
6134,2.7877437716,-Inf
6135,2.7878145671,-Inf
6136,2.7878853509,-Inf
6137,2.7879561233,-Inf
6138,2.7880268841,-Inf
6139,2.7880976334,-Inf
6140,2.7881683711,-Inf
6141,2.7882390974,-Inf
6142,2.7883098121,-Inf
6143,2.7883805153,-Inf
6144,2.788451207,-Inf
6145,2.7885218872,-Inf
6146,2.7885925559,-Inf
6147,2.7886632131,-Inf
6148,2.7887338588,-Inf
6149,2.788804493,-Inf
6150,2.7888751158,-Inf
6151,2.788945727,-Inf
6152,2.7890163268,-Inf
6153,2.7890869151,-Inf
6154,2.7891574919,-Inf
6155,2.7892280573,-Inf
6156,2.7892986112,-Inf
6157,2.7893691536,-Inf
6158,2.7894396846,-Inf
6159,2.7895102041,-Inf
6160,2.7895807122,-Inf
6161,2.7896512088,-Inf
6162,2.789721694,-Inf
6163,2.7897921677,-Inf
6164,2.78986263,-Inf
6165,2.7899330809,-Inf
6166,2.7900035204,-Inf
6167,2.7900739484,-Inf
6168,2.790144365,-Inf
6169,2.7902147702,-Inf
6170,2.790285164,-Inf
6171,2.7903555464,-Inf
6172,2.7904259174,-Inf
6173,2.790496277,-Inf
6174,2.7905666251,-Inf
6175,2.7906369619,-Inf
6176,2.7907072873,-Inf
6177,2.7907776013,-Inf
6178,2.790847904,-Inf
6179,2.7909181952,-Inf
6180,2.7909884751,-Inf
6181,2.7910587436,-Inf
6182,2.7911290007,-Inf
6183,2.7911992465,-Inf
6184,2.7912694809,-Inf
6185,2.791339704,-Inf
6186,2.7914099157,-Inf
6187,2.791480116,-Inf
6188,2.791550305,-Inf
6189,2.7916204827,-Inf
6190,2.791690649,-Inf
6191,2.791760804,-Inf
6192,2.7918309477,-Inf
6193,2.79190108,-Inf
6194,2.791971201,-Inf
6195,2.7920413107,-Inf
6196,2.7921114091,-Inf
6197,2.7921814961,-Inf
6198,2.7922515719,-Inf
6199,2.7923216364,-Inf
6200,2.7923916895,-Inf
6201,2.7924617313,-Inf
6202,2.7925317619,-Inf
6203,2.7926017812,-Inf
6204,2.7926717891,-Inf
6205,2.7927417858,-Inf
6206,2.7928117712,-Inf
6207,2.7928817454,-Inf
6208,2.7929517083,-Inf
6209,2.7930216598,-Inf
6210,2.7930916002,-Inf
6211,2.7931615292,-Inf
6212,2.7932314471,-Inf
6213,2.7933013536,-Inf
6214,2.7933712489,-Inf
6215,2.793441133,-Inf
6216,2.7935110058,-Inf
6217,2.7935808674,-Inf
6218,2.7936507177,-Inf
6219,2.7937205568,-Inf
6220,2.7937903847,-Inf
6221,2.7938602013,-Inf
6222,2.7939300068,-Inf
6223,2.793999801,-Inf
6224,2.794069584,-Inf
6225,2.7941393558,-Inf
6226,2.7942091163,-Inf
6227,2.7942788657,-Inf
6228,2.7943486039,-Inf
6229,2.7944183309,-Inf
6230,2.7944880467,-Inf
6231,2.7945577513,-Inf
6232,2.7946274447,-Inf
6233,2.7946971269,-Inf
6234,2.7947667979,-Inf
6235,2.7948364578,-Inf
6236,2.7949061065,-Inf
6237,2.7949757441,-Inf
6238,2.7950453704,-Inf
6239,2.7951149856,-Inf
6240,2.7951845897,-Inf
6241,2.7952541826,-Inf
6242,2.7953237643,-Inf
6243,2.7953933349,-Inf
6244,2.7954628944,-Inf
6245,2.7955324427,-Inf
6246,2.7956019799,-Inf
6247,2.7956715059,-Inf
6248,2.7957410209,-Inf
6249,2.7958105247,-Inf
6250,2.7958800173,-Inf
6251,2.7959494989,-Inf
6252,2.7960189693,-Inf
6253,2.7960884287,-Inf
6254,2.7961578769,-Inf
6255,2.796227314,-Inf
6256,2.7962967401,-Inf
6257,2.796366155,-Inf
6258,2.7964355588,-Inf
6259,2.7965049516,-Inf
6260,2.7965743332,-Inf
6261,2.7966437038,-Inf
6262,2.7967130633,-Inf
6263,2.7967824117,-Inf
6264,2.796851749,-Inf
6265,2.7969210753,-Inf
6266,2.7969903905,-Inf
6267,2.7970596947,-Inf
6268,2.7971289878,-Inf
6269,2.7971982698,-Inf
6270,2.7972675408,-Inf
6271,2.7973368008,-Inf
6272,2.7974060497,-Inf
6273,2.7974752875,-Inf
6274,2.7975445144,-Inf
6275,2.7976137302,-Inf
6276,2.7976829349,-Inf
6277,2.7977521287,-Inf
6278,2.7978213114,-Inf
6279,2.7978904831,-Inf
6280,2.7979596437,-Inf
6281,2.7980287934,-Inf
6282,2.7980979321,-Inf
6283,2.7981670597,-Inf
6284,2.7982361764,-Inf
6285,2.798305282,-Inf
6286,2.7983743767,-Inf
6287,2.7984434604,-Inf
6288,2.798512533,-Inf
6289,2.7985815947,-Inf
6290,2.7986506454,-Inf
6291,2.7987196852,-Inf
6292,2.798788714,-Inf
6293,2.7988577317,-Inf
6294,2.7989267386,-Inf
6295,2.7989957344,-Inf
6296,2.7990647194,-Inf
6297,2.7991336933,-Inf
6298,2.7992026563,-Inf
6299,2.7992716083,-Inf
6300,2.7993405495,-Inf
6301,2.7994094796,-Inf
6302,2.7994783988,-Inf
6303,2.7995473071,-Inf
6304,2.7996162045,-Inf
6305,2.7996850909,-Inf
6306,2.7997539664,-Inf
6307,2.799822831,-Inf
6308,2.7998916847,-Inf
6309,2.7999605274,-Inf
6310,2.8000293592,-Inf
6311,2.8000981802,-Inf
6312,2.8001669902,-Inf
6313,2.8002357893,-Inf
6314,2.8003045776,-Inf
6315,2.8003733549,-Inf
6316,2.8004421213,-Inf
6317,2.8005108769,-Inf
6318,2.8005796216,-Inf
6319,2.8006483554,-Inf
6320,2.8007170783,-Inf
6321,2.8007857903,-Inf
6322,2.8008544915,-Inf
6323,2.8009231818,-Inf
6324,2.8009918613,-Inf
6325,2.8010605298,-Inf
6326,2.8011291876,-Inf
6327,2.8011978345,-Inf
6328,2.8012664705,-Inf
6329,2.8013350957,-Inf
6330,2.80140371,-Inf
6331,2.8014723135,-Inf
6332,2.8015409062,-Inf
6333,2.801609488,-Inf
6334,2.801678059,-Inf
6335,2.8017466192,-Inf
6336,2.8018151686,-Inf
6337,2.8018837071,-Inf
6338,2.8019522349,-Inf
6339,2.8020207518,-Inf
6340,2.8020892579,-Inf
6341,2.8021577532,-Inf
6342,2.8022262377,-Inf
6343,2.8022947114,-Inf
6344,2.8023631743,-Inf
6345,2.8024316264,-Inf
6346,2.8025000678,-Inf
6347,2.8025684983,-Inf
6348,2.8026369181,-Inf
6349,2.8027053271,-Inf
6350,2.8027737253,-Inf
6351,2.8028421127,-Inf
6352,2.8029104894,-Inf
6353,2.8029788553,-Inf
6354,2.8030472105,-Inf
6355,2.8031155549,-Inf
6356,2.8031838885,-Inf
6357,2.8032522114,-Inf
6358,2.8033205236,-Inf
6359,2.803388825,-Inf
6360,2.8034571156,-Inf
6361,2.8035253956,-Inf
6362,2.8035936648,-Inf
6363,2.8036619232,-Inf
6364,2.803730171,-Inf
6365,2.803798408,-Inf
6366,2.8038666343,-Inf
6367,2.8039348499,-Inf
6368,2.8040030547,-Inf
6369,2.8040712489,-Inf
6370,2.8041394323,-Inf
6371,2.8042076051,-Inf
6372,2.8042757671,-Inf
6373,2.8043439185,-Inf
6374,2.8044120591,-Inf
6375,2.8044801891,-Inf
6376,2.8045483084,-Inf
6377,2.804616417,-Inf
6378,2.8046845149,-Inf
6379,2.8047526022,-Inf
6380,2.8048206787,-Inf
6381,2.8048887446,-Inf
6382,2.8049567999,-Inf
6383,2.8050248444,-Inf
6384,2.8050928783,-Inf
6385,2.8051609016,-Inf
6386,2.8052289142,-Inf
6387,2.8052969162,-Inf
6388,2.8053649075,-Inf
6389,2.8054328881,-Inf
6390,2.8055008582,-Inf
6391,2.8055688175,-Inf
6392,2.8056367663,-Inf
6393,2.8057047044,-Inf
6394,2.8057726319,-Inf
6395,2.8058405488,-Inf
6396,2.8059084551,-Inf
6397,2.8059763507,-Inf
6398,2.8060442357,-Inf
6399,2.8061121102,-Inf
6400,2.806179974,-Inf
6401,2.8062478272,-Inf
6402,2.8063156698,-Inf
6403,2.8063835018,-Inf
6404,2.8064513232,-Inf
6405,2.8065191341,-Inf
6406,2.8065869343,-Inf
6407,2.806654724,-Inf
6408,2.8067225031,-Inf
6409,2.8067902716,-Inf
6410,2.8068580295,-Inf
6411,2.8069257769,-Inf
6412,2.8069935137,-Inf
6413,2.8070612399,-Inf
6414,2.8071289556,-Inf
6415,2.8071966607,-Inf
6416,2.8072643553,-Inf
6417,2.8073320393,-Inf
6418,2.8073997128,-Inf
6419,2.8074673757,-Inf
6420,2.8075350281,-Inf
6421,2.8076026699,-Inf
6422,2.8076703012,-Inf
6423,2.807737922,-Inf
6424,2.8078055323,-Inf
6425,2.807873132,-Inf
6426,2.8079407212,-Inf
6427,2.8080082999,-Inf
6428,2.8080758681,-Inf
6429,2.8081434258,-Inf
6430,2.8082109729,-Inf
6431,2.8082785096,-Inf
6432,2.8083460357,-Inf
6433,2.8084135514,-Inf
6434,2.8084810566,-Inf
6435,2.8085485512,-Inf
6436,2.8086160354,-Inf
6437,2.8086835091,-Inf
6438,2.8087509723,-Inf
6439,2.8088184251,-Inf
6440,2.8088858674,-Inf
6441,2.8089532992,-Inf
6442,2.8090207205,-Inf
6443,2.8090881313,-Inf
6444,2.8091555317,-Inf
6445,2.8092229217,-Inf
6446,2.8092903012,-Inf
6447,2.8093576702,-Inf
6448,2.8094250288,-Inf
6449,2.8094923769,-Inf
6450,2.8095597146,-Inf
6451,2.8096270419,-Inf
6452,2.8096943587,-Inf
6453,2.8097616651,-Inf
6454,2.8098289611,-Inf
6455,2.8098962466,-Inf
6456,2.8099635217,-Inf
6457,2.8100307864,-Inf
6458,2.8100980407,-Inf
6459,2.8101652845,-Inf
6460,2.810232518,-Inf
6461,2.810299741,-Inf
6462,2.8103669537,-Inf
6463,2.8104341559,-Inf
6464,2.8105013478,-Inf
6465,2.8105685292,-Inf
6466,2.8106357003,-Inf
6467,2.8107028609,-Inf
6468,2.8107700112,-Inf
6469,2.8108371511,-Inf
6470,2.8109042807,-Inf
6471,2.8109713998,-Inf
6472,2.8110385086,-Inf
6473,2.811105607,-Inf
6474,2.8111726951,-Inf
6475,2.8112397728,-Inf
6476,2.8113068401,-Inf
6477,2.8113738971,-Inf
6478,2.8114409437,-Inf
6479,2.8115079799,-Inf
6480,2.8115750059,-Inf
6481,2.8116420215,-Inf
6482,2.8117090267,-Inf
6483,2.8117760216,-Inf
6484,2.8118430062,-Inf
6485,2.8119099804,-Inf
6486,2.8119769443,-Inf
6487,2.8120438979,-Inf
6488,2.8121108412,-Inf
6489,2.8121777742,-Inf
6490,2.8122446968,-Inf
6491,2.8123116091,-Inf
6492,2.8123785112,-Inf
6493,2.8124454029,-Inf
6494,2.8125122843,-Inf
6495,2.8125791554,-Inf
6496,2.8126460162,-Inf
6497,2.8127128668,-Inf
6498,2.812779707,-Inf
6499,2.812846537,-Inf
6500,2.8129133566,-Inf
6501,2.812980166,-Inf
6502,2.8130469652,-Inf
6503,2.813113754,-Inf
6504,2.8131805326,-Inf
6505,2.8132473009,-Inf
6506,2.8133140589,-Inf
6507,2.8133808067,-Inf
6508,2.8134475443,-Inf
6509,2.8135142715,-Inf
6510,2.8135809886,-Inf
6511,2.8136476953,-Inf
6512,2.8137143919,-Inf
6513,2.8137810782,-Inf
6514,2.8138477542,-Inf
6515,2.81391442,-Inf
6516,2.8139810756,-Inf
6517,2.814047721,-Inf
6518,2.8141143561,-Inf
6519,2.814180981,-Inf
6520,2.8142475957,-Inf
6521,2.8143142002,-Inf
6522,2.8143807945,-Inf
6523,2.8144473785,-Inf
6524,2.8145139524,-Inf
6525,2.814580516,-Inf
6526,2.8146470695,-Inf
6527,2.8147136127,-Inf
6528,2.8147801457,-Inf
6529,2.8148466686,-Inf
6530,2.8149131813,-Inf
6531,2.8149796838,-Inf
6532,2.8150461761,-Inf
6533,2.8151126582,-Inf
6534,2.8151791301,-Inf
6535,2.8152455919,-Inf
6536,2.8153120435,-Inf
6537,2.815378485,-Inf
6538,2.8154449162,-Inf
6539,2.8155113374,-Inf
6540,2.8155777483,-Inf
6541,2.8156441491,-Inf
6542,2.8157105398,-Inf
6543,2.8157769203,-Inf
6544,2.8158432907,-Inf
6545,2.8159096509,-Inf
6546,2.815976001,-Inf
6547,2.8160423409,-Inf
6548,2.8161086707,-Inf
6549,2.8161749904,-Inf
6550,2.8162413,-Inf
6551,2.8163075994,-Inf
6552,2.8163738888,-Inf
6553,2.816440168,-Inf
